"2017-05-17 12:07:40","ajp-nio-8889-exec-6 | u:admin","0.313","Render Widget for editor","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:07:48","ajp-nio-8889-exec-6 | u:admin","0.025","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:07:49","ajp-nio-8889-exec-7 | u:admin","0.535","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:08:03","ajp-nio-8889-exec-10 | u:admin","0.019","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:08:03","ajp-nio-8889-exec-6 | u:admin","0.273","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:08:15","ajp-nio-8889-exec-8 | u:admin","0.016","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:08:15","ajp-nio-8889-exec-3 | u:admin","0.253","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:08:25","ajp-nio-8889-exec-5 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:08:25","ajp-nio-8889-exec-7 | u:admin","0.258","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:08:38","ajp-nio-8889-exec-10 | u:admin","0.019","Load Rich Page for editing","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:08:38","ajp-nio-8889-exec-7 | u:admin","0.288","Render Widget for editor","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:09:01","ajp-nio-8889-exec-8 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:09:01","ajp-nio-8889-exec-10 | u:admin","0.256","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:09:05","ajp-nio-8889-exec-2 | u:admin","0.016","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:09:06","ajp-nio-8889-exec-1 | u:admin","0.250","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:09:09","ajp-nio-8889-exec-10 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:09:10","ajp-nio-8889-exec-9 | u:admin","0.251","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:09:14","ajp-nio-8889-exec-2 | u:admin","0.018","Load Rich Page for editing","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:09:14","ajp-nio-8889-exec-9 | u:admin","0.277","Render Widget for editor","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:09:52","ajp-nio-8889-exec-10 | u:admin","0.019","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:09:53","ajp-nio-8889-exec-5 | u:admin","0.455","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:10:19","ajp-nio-8889-exec-10 | u:admin","0.020","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:10:19","ajp-nio-8889-exec-8 | u:admin","0.260","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:10:24","ajp-nio-8889-exec-3 | u:admin","0.017","Load Rich Page for editing","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:10:24","ajp-nio-8889-exec-8 | u:admin","0.280","Render Widget for editor","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:11:26","ajp-nio-8889-exec-1 | u:admin","0.257","Render Widget for editor","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:11:50","ajp-nio-8889-exec-7 | u:admin","0.029","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:11:50","ajp-nio-8889-exec-2 | u:admin","0.280","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:11:57","ajp-nio-8889-exec-2 | u:admin","0.022","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:11:57","ajp-nio-8889-exec-5 | u:admin","0.278","Render Widget for preview","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:12:34","ajp-nio-8889-exec-6 | u:admin","0.019","Load Rich Page for editing","drivepilot/_default/pakage3 (null, 21)"
"2017-05-17 12:12:35","ajp-nio-8889-exec-10 | u:admin","0.283","Render Widget for editor","drivepilot/_default/pakage3 (null, 21)/package/polarion_client2"
"2017-05-17 12:12:58","ajp-nio-8889-exec-10 | u:admin","0.773","Load Rich Page for editing","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:12:58","ajp-nio-8889-exec-9 | u:admin","0.312","Render Widget for editor","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:13:38","ajp-nio-8889-exec-5 | u:admin","0.029","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:13:38","ajp-nio-8889-exec-1 | u:admin","0.274","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:13:44","ajp-nio-8889-exec-1 | u:admin","0.028","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:13:44","ajp-nio-8889-exec-10 | u:admin","0.294","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:14:03","ajp-nio-8889-exec-2 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:14:03","ajp-nio-8889-exec-1 | u:admin","0.273","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:14:11","ajp-nio-8889-exec-6 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:14:11","ajp-nio-8889-exec-5 | u:admin","0.266","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:15:27","ajp-nio-8889-exec-3 | u:admin","0.026","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:15:28","ajp-nio-8889-exec-10 | u:admin","0.275","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:20:38","ajp-nio-8889-exec-10 | u:admin","0.020","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:20:39","ajp-nio-8889-exec-6 | u:admin","0.259","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:20:52","ajp-nio-8889-exec-2 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:20:52","ajp-nio-8889-exec-7 | u:admin","0.257","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:20:55","ajp-nio-8889-exec-2 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:20:56","ajp-nio-8889-exec-9 | u:admin","0.276","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:21:15","ajp-nio-8889-exec-1 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:21:15","ajp-nio-8889-exec-2 | u:admin","0.270","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:21:27","ajp-nio-8889-exec-5 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:21:28","ajp-nio-8889-exec-8 | u:admin","0.268","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:21:31","ajp-nio-8889-exec-10 | u:admin","0.360","Load Work Item for preview","drivepilot/DP-85 (null, 1)"
"2017-05-17 12:21:34","ajp-nio-8889-exec-2 | u:admin","0.311","Load Work Item for editing","drivepilot/DP-85 (null, 1)"
"2017-05-17 12:22:04","ajp-nio-8889-exec-4 | u:admin","0.019","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:22:04","ajp-nio-8889-exec-9 | u:admin","0.268","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:22:17","ajp-nio-8889-exec-5 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:22:17","ajp-nio-8889-exec-6 | u:admin","0.260","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:22:19","ajp-nio-8889-exec-5 | u:admin","0.020","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:22:20","ajp-nio-8889-exec-1 | u:admin","0.291","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:22:39","ajp-nio-8889-exec-6 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:22:39","ajp-nio-8889-exec-7 | u:admin","0.267","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:23:09","ajp-nio-8889-exec-7 | u:admin","0.032","Load Work Item for preview","drivepilot/DP-85 (null, 1)"
"2017-05-17 12:23:13","ajp-nio-8889-exec-9 | u:admin","0.050","Load Work Item for preview","drivepilot/DP-90 (null, 1)"
"2017-05-17 12:23:13","ajp-nio-8889-exec-8 | u:admin","0.027","Load Work Item for editing","drivepilot/DP-90 (null, 1)"
"2017-05-17 12:23:17","ajp-nio-8889-exec-10 | u:admin","0.076","Load Work Item for preview","drivepilot/DP-89 (null, 1)"
"2017-05-17 12:23:17","ajp-nio-8889-exec-3 | u:admin","0.018","Load Work Item for editing","drivepilot/DP-89 (null, 1)"
"2017-05-17 12:23:21","ajp-nio-8889-exec-9 | u:admin","0.049","Load Work Item for preview","drivepilot/DP-479 (null, 1)"
"2017-05-17 12:23:21","ajp-nio-8889-exec-8 | u:admin","0.040","Load Work Item for editing","drivepilot/DP-479 (null, 1)"
"2017-05-17 12:23:43","ajp-nio-8889-exec-7 | u:admin","0.021","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:23:44","ajp-nio-8889-exec-1 | u:admin","0.275","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:24:06","ajp-nio-8889-exec-2 | u:admin","0.024","Load Work Item for preview","drivepilot/DP-478 (null, 1)"
"2017-05-17 12:24:25","ajp-nio-8889-exec-5 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:24:25","ajp-nio-8889-exec-7 | u:admin","0.279","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:25:00","ajp-nio-8889-exec-2 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:25:01","ajp-nio-8889-exec-6 | u:admin","0.428","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:25:15","ajp-nio-8889-exec-2 | u:admin","0.020","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:25:15","ajp-nio-8889-exec-7 | u:admin","0.306","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:25:34","ajp-nio-8889-exec-10 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:25:35","ajp-nio-8889-exec-6 | u:admin","0.290","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:25:42","ajp-nio-8889-exec-1 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Design/Home?spaceTitle=Design","0.349","Load Wiki Page","drivepilot/Design/Home (1)"
"2017-05-17 12:26:04","ajp-nio-8889-exec-8 | u:admin","0.019","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:26:04","ajp-nio-8889-exec-2 | u:admin","0.296","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:26:28","ajp-nio-8889-exec-5 | u:admin","0.019","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:26:28","ajp-nio-8889-exec-8 | u:admin","0.292","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:28:15","ajp-nio-8889-exec-7 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:28:15","ajp-nio-8889-exec-4 | u:admin","0.289","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:29:53","ajp-nio-8889-exec-3 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:29:54","ajp-nio-8889-exec-9 | u:admin","0.258","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:30:25","ajp-nio-8889-exec-8 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:30:25","ajp-nio-8889-exec-10 | u:admin","0.392","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:30:31","ajp-nio-8889-exec-8 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:30:32","ajp-nio-8889-exec-3 | u:admin","0.298","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:30:56","ajp-nio-8889-exec-10 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:30:57","ajp-nio-8889-exec-2 | u:admin","0.276","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:45:30","ajp-nio-8889-exec-7 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:45:31","ajp-nio-8889-exec-1 | u:admin","0.285","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:51:56","ajp-nio-8889-exec-2 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:51:56","ajp-nio-8889-exec-5 | u:admin","0.296","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:52:19","ajp-nio-8889-exec-4 | u:admin","0.024","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:52:20","ajp-nio-8889-exec-9 | u:admin","0.286","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:57:29","ajp-nio-8889-exec-9 | u:admin","0.021","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:57:30","ajp-nio-8889-exec-8 | u:admin","0.312","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:58:55","ajp-nio-8889-exec-4 | u:admin","0.030","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:58:56","ajp-nio-8889-exec-8 | u:admin","0.315","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:59:33","ajp-nio-8889-exec-1 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Iteration_34-burndown","0.277","Load Wiki Page","drivepilot/_default/Iteration_34-burndown (1)"
"2017-05-17 12:59:37","ajp-nio-8889-exec-2 | u:admin","0.020","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:59:38","ajp-nio-8889-exec-7 | u:admin","0.270","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:59:44","ajp-nio-8889-exec-7 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:59:45","ajp-nio-8889-exec-3 | u:admin","0.303","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 12:59:53","ajp-nio-8889-exec-2 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 12:59:54","ajp-nio-8889-exec-7 | u:admin","0.292","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 13:00:13","ajp-nio-8889-exec-6 | u:admin","0.019","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 13:00:14","ajp-nio-8889-exec-5 | u:admin","0.301","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 13:00:26","ajp-nio-8889-exec-9 | u:admin | uri:/polarion/wiki/bin/view/project/drivepilot/page/Development/Home","0.259","Load Wiki Page","drivepilot/Development/Home (1)"
"2017-05-17 13:00:30","ajp-nio-8889-exec-8 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 13:00:30","ajp-nio-8889-exec-10 | u:admin","0.269","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 13:00:41","ajp-nio-8889-exec-6 | u:admin","0.017","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 13:00:42","ajp-nio-8889-exec-3 | u:admin","0.391","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 13:00:45","ajp-nio-8889-exec-6 | u:admin","0.021","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 13:00:46","ajp-nio-8889-exec-10 | u:admin","0.311","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
"2017-05-17 13:03:55","ajp-nio-8889-exec-4 | u:admin","0.018","Load Rich Page for preview","drivepilot/_default/pakage3 (null, 22)"
"2017-05-17 13:03:55","ajp-nio-8889-exec-3 | u:admin","0.315","Render Widget for preview","drivepilot/_default/pakage3 (null, 22)/package/polarion_client2"
